/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/torch/utils/tensorboard/__init__.py:4: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.
  if not hasattr(tensorboard, "__version__") or LooseVersion(
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/torch/utils/tensorboard/__init__.py:6: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.
  ) < LooseVersion("1.15"):
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:164: UserWarning: [33mWARN: The obs returned by the `reset()` method was expecting numpy array dtype to be <class 'numpy.float32'>, actual type: float64[0m
  logger.warn(
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:188: UserWarning: [33mWARN: The obs returned by the `reset()` method is not within the observation space.[0m
  logger.warn(f"{pre} is not within the observation space.")
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:164: UserWarning: [33mWARN: The obs returned by the `step()` method was expecting numpy array dtype to be <class 'numpy.float32'>, actual type: float64[0m
  logger.warn(
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:188: UserWarning: [33mWARN: The obs returned by the `step()` method is not within the observation space.[0m
  logger.warn(f"{pre} is not within the observation space.")
Device: cpu
global_step=64149, episodic_return=[-1.2322991]
global_step=64168, episodic_return=[-1.5368562]
global_step=64187, episodic_return=[-1.712292]
SPS: 265
global_step=64206, episodic_return=[-1.507138]
global_step=64224, episodic_return=[-0.9387727]
global_step=64243, episodic_return=[-1.280148]
global_step=64262, episodic_return=[-1.3199031]
global_step=64280, episodic_return=[-1.2207417]
global_step=64299, episodic_return=[-1.3571918]
SPS: 265
global_step=64317, episodic_return=[-1.2947866]
global_step=64336, episodic_return=[-1.6609669]
global_step=64355, episodic_return=[-1.5517292]
global_step=64373, episodic_return=[-1.2731907]
global_step=64391, episodic_return=[-1.1137018]
SPS: 265
global_step=64410, episodic_return=[-1.4372942]
global_step=64428, episodic_return=[-0.90177524]
global_step=64447, episodic_return=[-0.75195044]
global_step=64465, episodic_return=[-1.042825]
global_step=64483, episodic_return=[-0.6029745]
SPS: 265
global_step=64502, episodic_return=[-1.3693084]
global_step=64521, episodic_return=[-1.6154985]
global_step=64539, episodic_return=[-0.9208002]
global_step=64558, episodic_return=[-1.7041026]
global_step=64577, episodic_return=[-1.0547574]
global_step=64596, episodic_return=[-0.8331533]
SPS: 265
global_step=64614, episodic_return=[-0.9782309]
global_step=64633, episodic_return=[-1.4229414]
global_step=64652, episodic_return=[-0.83711493]
global_step=64670, episodic_return=[-1.000295]
global_step=64688, episodic_return=[-0.7790409]
SPS: 265
global_step=64707, episodic_return=[-1.2401066]
global_step=64725, episodic_return=[-0.68867517]
global_step=64743, episodic_return=[-0.97323173]
global_step=64761, episodic_return=[-0.8080322]
global_step=64779, episodic_return=[-1.1331527]
global_step=64797, episodic_return=[-1.0509458]
SPS: 265
global_step=64816, episodic_return=[-1.4130225]
global_step=64835, episodic_return=[-1.4194429]
global_step=64854, episodic_return=[-1.235556]
global_step=64873, episodic_return=[-1.6771048]
global_step=64892, episodic_return=[-1.0517563]
SPS: 265
global_step=64911, episodic_return=[-1.6431825]
global_step=64930, episodic_return=[-1.2816551]
global_step=64949, episodic_return=[-1.5686057]
global_step=64968, episodic_return=[-1.270201]
global_step=64987, episodic_return=[-1.5480115]
SPS: 265
global_step=65005, episodic_return=[-0.80151534]
global_step=65023, episodic_return=[-0.4496854]
global_step=65042, episodic_return=[-1.3757167]
global_step=65062, episodic_return=[0.01184618]
SPS: 265
global_step=65185, episodic_return=[306.5017]
SPS: 265
global_step=65299, episodic_return=[265.12567]
SPS: 265
SPS: 265
global_step=65401, episodic_return=[203.67014]
SPS: 264
global_step=65513, episodic_return=[252.20093]
SPS: 264
global_step=65637, episodic_return=[334.36694]
SPS: 264
global_step=65709, episodic_return=[145.47133]
SPS: 264
global_step=65825, episodic_return=[287.9686]
SPS: 264
global_step=65955, episodic_return=[348.2782]
SPS: 264
global_step=66075, episodic_return=[282.15732]
SPS: 264
global_step=66182, episodic_return=[238.00911]
SPS: 264
global_step=66257, episodic_return=[148.32806]
SPS: 264
global_step=66333, episodic_return=[155.41081]
SPS: 264
global_step=66457, episodic_return=[312.92856]
SPS: 264
global_step=66582, episodic_return=[311.12354]
SPS: 264
SPS: 264
global_step=66713, episodic_return=[327.2901]
SPS: 264
global_step=66844, episodic_return=[338.23395]
SPS: 264
global_step=66964, episodic_return=[294.9906]
SPS: 264
global_step=67068, episodic_return=[252.64417]
SPS: 264
global_step=67131, episodic_return=[118.259346]
SPS: 264
global_step=67243, episodic_return=[238.22067]
SPS: 264
global_step=67304, episodic_return=[115.601295]
SPS: 264
global_step=67423, episodic_return=[302.74353]
global_step=67489, episodic_return=[129.68869]
SPS: 264
SPS: 264
global_step=67605, episodic_return=[260.36655]
SPS: 264
global_step=67724, episodic_return=[273.29788]
SPS: 264
global_step=67842, episodic_return=[308.18692]
SPS: 264
global_step=67962, episodic_return=[300.37488]
SPS: 264
global_step=68039, episodic_return=[158.91675]
SPS: 264
global_step=68119, episodic_return=[162.71165]
SPS: 264
global_step=68287, episodic_return=[449.85242]
SPS: 264
global_step=68362, episodic_return=[147.64946]
SPS: 264
global_step=68434, episodic_return=[134.48169]
SPS: 264
global_step=68510, episodic_return=[151.63918]
SPS: 264
global_step=68629, episodic_return=[290.2669]
SPS: 264
global_step=68734, episodic_return=[232.51393]
global_step=68798, episodic_return=[122.453735]
SPS: 264
SPS: 264
global_step=68918, episodic_return=[302.515]
SPS: 264
global_step=69034, episodic_return=[290.43735]
SPS: 264
global_step=69148, episodic_return=[281.8175]
SPS: 264
global_step=69266, episodic_return=[255.91527]
SPS: 264
global_step=69385, episodic_return=[285.12515]
SPS: 264
global_step=69496, episodic_return=[241.21895]
SPS: 264
SPS: 264
global_step=69634, episodic_return=[345.6994]
SPS: 264
global_step=69739, episodic_return=[222.28094]
SPS: 264
global_step=69883, episodic_return=[334.6089]
SPS: 264
SPS: 264
global_step=70006, episodic_return=[271.1576]
SPS: 264
global_step=70106, episodic_return=[204.64468]
SPS: 263
global_step=70247, episodic_return=[366.58105]
SPS: 263
global_step=70386, episodic_return=[329.01852]
SPS: 263
SPS: 263
global_step=70533, episodic_return=[344.40094]
SPS: 263
global_step=70676, episodic_return=[364.98224]
SPS: 263
SPS: 263
global_step=70848, episodic_return=[445.46094]
SPS: 263
SPS: 263
global_step=71042, episodic_return=[478.2415]
SPS: 263
global_step=71170, episodic_return=[283.1146]
SPS: 263
SPS: 263
global_step=71312, episodic_return=[351.96347]
SPS: 263
global_step=71464, episodic_return=[375.35144]
SPS: 263
global_step=71570, episodic_return=[221.55293]
SPS: 263
global_step=71690, episodic_return=[244.44748]
SPS: 263
SPS: 263
global_step=71813, episodic_return=[268.0643]
SPS: 263
global_step=71958, episodic_return=[364.95206]
SPS: 263
global_step=72066, episodic_return=[216.36324]
SPS: 263
global_step=72176, episodic_return=[230.53596]
SPS: 263
SPS: 263
global_step=72326, episodic_return=[362.11133]
SPS: 263
global_step=72447, episodic_return=[253.4918]
SPS: 263
global_step=72550, episodic_return=[205.95944]
SPS: 263
global_step=72658, episodic_return=[226.00974]
SPS: 263
global_step=72779, episodic_return=[277.01678]
SPS: 263
global_step=72885, episodic_return=[229.31764]
SPS: 263
global_step=72992, episodic_return=[233.76747]
SPS: 263
global_step=73097, episodic_return=[219.88808]
SPS: 263
SPS: 263
global_step=73213, episodic_return=[265.7062]
SPS: 263
global_step=73319, episodic_return=[221.5198]
SPS: 263
global_step=73452, episodic_return=[301.40247]
SPS: 263
global_step=73568, episodic_return=[249.37572]
SPS: 263
global_step=73692, episodic_return=[283.70914]
SPS: 263
SPS: 263
global_step=73804, episodic_return=[244.79057]
SPS: 263
global_step=73917, episodic_return=[236.14064]
SPS: 263
global_step=74016, episodic_return=[193.57668]
SPS: 263
global_step=74112, episodic_return=[189.29169]
SPS: 263
global_step=74244, episodic_return=[312.65112]
SPS: 263
global_step=74342, episodic_return=[192.65503]
SPS: 263
global_step=74442, episodic_return=[195.83232]
SPS: 263
global_step=74538, episodic_return=[196.93571]
SPS: 263
global_step=74648, episodic_return=[236.60115]
SPS: 263
global_step=74737, episodic_return=[172.88647]
SPS: 263
global_step=74890, episodic_return=[390.26593]
SPS: 263
SPS: 263
global_step=75028, episodic_return=[333.71878]
SPS: 263
global_step=75139, episodic_return=[244.3751]
SPS: 263
global_step=75251, episodic_return=[242.84619]
SPS: 263
global_step=75372, episodic_return=[271.5893]
SPS: 263
global_step=75478, episodic_return=[229.76581]
SPS: 263
global_step=75592, episodic_return=[230.42953]
SPS: 263
SPS: 263
global_step=75718, episodic_return=[288.488]
SPS: 263
global_step=75819, episodic_return=[195.03914]
SPS: 263
global_step=75926, episodic_return=[216.48425]
SPS: 262
global_step=76072, episodic_return=[344.3784]
SPS: 262
SPS: 262
global_step=76238, episodic_return=[399.24957]
SPS: 262
global_step=76350, episodic_return=[234.86877]
SPS: 262
global_step=76493, episodic_return=[331.4607]
SPS: 262
SPS: 262
global_step=76611, episodic_return=[251.8064]
SPS: 262
global_step=76774, episodic_return=[395.94107]
SPS: 262
global_step=76898, episodic_return=[254.51662]
SPS: 262
SPS: 262
global_step=77059, episodic_return=[385.53473]
SPS: 262
SPS: 262
global_step=77226, episodic_return=[411.51523]
SPS: 262
global_step=77342, episodic_return=[234.55875]
SPS: 262
SPS: 262
global_step=77527, episodic_return=[425.82745]
SPS: 262
global_step=77653, episodic_return=[277.00943]
SPS: 262
SPS: 262
global_step=77838, episodic_return=[524.8197]
SPS: 262
SPS: 262
global_step=78063, episodic_return=[508.71985]
SPS: 262
SPS: 262
global_step=78215, episodic_return=[422.8359]
SPS: 262
global_step=78350, episodic_return=[233.1521]
SPS: 262
global_step=78477, episodic_return=[264.611]
SPS: 262
SPS: 262
global_step=78658, episodic_return=[379.39267]
SPS: 262
SPS: 262
global_step=78813, episodic_return=[320.42374]
SPS: 262
global_step=78938, episodic_return=[233.55283]
SPS: 262
global_step=79064, episodic_return=[238.91591]
SPS: 262
SPS: 262
global_step=79251, episodic_return=[388.8125]
SPS: 262
SPS: 262
global_step=79427, episodic_return=[282.97333]
SPS: 262
SPS: 262
global_step=79640, episodic_return=[389.29233]
SPS: 262
global_step=79761, episodic_return=[207.93713]
SPS: 262
SPS: 262
global_step=79923, episodic_return=[445.49368]
SPS: 262
global_step=80099, episodic_return=[361.2781]
SPS: 262
SPS: 262
global_step=80279, episodic_return=[443.57532]
SPS: 262
global_step=80396, episodic_return=[222.30434]
SPS: 262
SPS: 262
global_step=80512, episodic_return=[239.75107]
SPS: 262
global_step=80650, episodic_return=[323.21664]
SPS: 262
SPS: 262
global_step=80801, episodic_return=[308.52625]
SPS: 262
global_step=80970, episodic_return=[423.87686]
SPS: 262
SPS: 262
global_step=81130, episodic_return=[377.85184]
SPS: 262
SPS: 262
SPS: 262
global_step=81449, episodic_return=[688.38513]
SPS: 262
global_step=81568, episodic_return=[234.74419]
SPS: 262
SPS: 262
global_step=81739, episodic_return=[378.17233]
SPS: 262
SPS: 262
global_step=81946, episodic_return=[539.40204]
SPS: 262
global_step=82046, episodic_return=[190.6694]
SPS: 262
global_step=82188, episodic_return=[342.2091]
SPS: 262
SPS: 262
global_step=82303, episodic_return=[240.45247]
SPS: 262
global_step=82420, episodic_return=[242.96945]
SPS: 262
global_step=82576, episodic_return=[390.658]
SPS: 261
global_step=82686, episodic_return=[226.76292]
SPS: 261
global_step=82788, episodic_return=[201.20886]
SPS: 261
SPS: 261
global_step=82947, episodic_return=[389.34467]
SPS: 261
SPS: 261
global_step=83105, episodic_return=[341.8325]
SPS: 261
global_step=83259, episodic_return=[355.04797]
SPS: 261
global_step=83376, episodic_return=[233.4094]
SPS: 261
SPS: 261
global_step=83536, episodic_return=[348.73447]
SPS: 261
SPS: 261
global_step=83714, episodic_return=[445.35565]
SPS: 261
global_step=83890, episodic_return=[441.0317]
SPS: 261
SPS: 261
global_step=84059, episodic_return=[412.8775]
SPS: 261
global_step=84162, episodic_return=[199.53725]
SPS: 261
SPS: 261
global_step=84322, episodic_return=[397.9036]
SPS: 261
global_step=84448, episodic_return=[258.9949]
SPS: 261
global_step=84575, episodic_return=[266.32397]
SPS: 261
SPS: 261
global_step=84714, episodic_return=[314.74615]
SPS: 261
global_step=84837, episodic_return=[253.62]
SPS: 261
global_step=84966, episodic_return=[287.27917]
SPS: 261
SPS: 261
global_step=85112, episodic_return=[312.60477]
SPS: 261
global_step=85267, episodic_return=[341.9902]
SPS: 261
SPS: 261
global_step=85444, episodic_return=[483.8373]
SPS: 261
global_step=85570, episodic_return=[261.14572]
SPS: 261
SPS: 261
global_step=85776, episodic_return=[447.81107]
SPS: 261
SPS: 261
global_step=85956, episodic_return=[282.6023]
SPS: 261
global_step=86072, episodic_return=[220.0085]
SPS: 261
global_step=86196, episodic_return=[256.02167]
SPS: 261
SPS: 261
global_step=86357, episodic_return=[387.83905]
SPS: 261
SPS: 261
global_step=86588, episodic_return=[488.88364]
SPS: 261
SPS: 261
global_step=86707, episodic_return=[229.2697]
SPS: 261
global_step=86831, episodic_return=[280.09122]
SPS: 261
global_step=86964, episodic_return=[298.22095]
SPS: 261
global_step=87080, episodic_return=[262.26465]
SPS: 261
SPS: 261
global_step=87275, episodic_return=[544.56006]
SPS: 261
global_step=87390, episodic_return=[252.24094]
SPS: 261
SPS: 261
global_step=87523, episodic_return=[318.4881]
SPS: 261
global_step=87626, episodic_return=[211.00584]
SPS: 261
global_step=87728, episodic_return=[219.93939]
SPS: 261
global_step=87830, episodic_return=[221.12665]
SPS: 261
global_step=87941, episodic_return=[256.7272]
SPS: 261
global_step=88056, episodic_return=[262.40424]
SPS: 261
global_step=88166, episodic_return=[241.2805]
SPS: 261
global_step=88281, episodic_return=[270.94534]
SPS: 261
SPS: 261
global_step=88443, episodic_return=[458.81622]
SPS: 261
global_step=88570, episodic_return=[273.11823]
SPS: 261
global_step=88699, episodic_return=[314.82397]
SPS: 261
SPS: 261
global_step=88891, episodic_return=[383.43353]
SPS: 261
SPS: 261
global_step=89014, episodic_return=[350.27887]
SPS: 261
global_step=89123, episodic_return=[218.10043]
SPS: 261
global_step=89245, episodic_return=[250.97345]
SPS: 260
global_step=89351, episodic_return=[220.09006]
SPS: 260
global_step=89484, episodic_return=[331.04788]
SPS: 260
SPS: 260
global_step=89629, episodic_return=[346.91287]
SPS: 260
global_step=89730, episodic_return=[215.21866]
SPS: 260
global_step=89863, episodic_return=[338.911]
SPS: 260
global_step=89996, episodic_return=[328.20007]
SPS: 260
SPS: 260
global_step=90108, episodic_return=[254.66678]
SPS: 260
global_step=90219, episodic_return=[246.65802]
SPS: 260
global_step=90349, episodic_return=[270.0855]
SPS: 260
global_step=90472, episodic_return=[240.86198]
SPS: 260
SPS: 260
global_step=90668, episodic_return=[485.85327]
SPS: 260
SPS: 260
global_step=90811, episodic_return=[373.3896]
SPS: 260
global_step=90959, episodic_return=[372.2565]
SPS: 260
SPS: 260
SPS: 260
global_step=91212, episodic_return=[646.52856]
SPS: 260
global_step=91346, episodic_return=[347.74222]
SPS: 260
global_step=91466, episodic_return=[236.11754]
SPS: 260
SPS: 260
global_step=91615, episodic_return=[395.7029]
SPS: 260
global_step=91743, episodic_return=[298.61978]
SPS: 260
global_step=91868, episodic_return=[355.36954]
SPS: 260
global_step=91999, episodic_return=[348.5095]
SPS: 260
SPS: 260
global_step=92129, episodic_return=[333.54602]
SPS: 260
global_step=92279, episodic_return=[399.70364]
SPS: 260
SPS: 260
SPS: 260
global_step=92508, episodic_return=[578.0398]
SPS: 260
global_step=92667, episodic_return=[417.41876]
SPS: 260
global_step=92762, episodic_return=[202.98717]
SPS: 260
global_step=92891, episodic_return=[316.25558]
SPS: 260
SPS: 260
global_step=93052, episodic_return=[420.2868]
SPS: 260
global_step=93173, episodic_return=[280.11172]
SPS: 260
global_step=93300, episodic_return=[306.36618]
SPS: 260
SPS: 260
SPS: 260
global_step=93503, episodic_return=[547.7316]
SPS: 260
global_step=93603, episodic_return=[196.29404]
SPS: 260
global_step=93751, episodic_return=[366.5127]
SPS: 260
SPS: 260
global_step=93915, episodic_return=[467.99197]
SPS: 260
global_step=94029, episodic_return=[268.00867]
SPS: 260
global_step=94122, episodic_return=[195.01718]
SPS: 260
global_step=94220, episodic_return=[227.19312]
SPS: 260
global_step=94362, episodic_return=[340.92554]
SPS: 260
global_step=94462, episodic_return=[217.48141]
SPS: 260
SPS: 260
global_step=94632, episodic_return=[463.93597]
SPS: 260
global_step=94746, episodic_return=[272.60907]
SPS: 260
global_step=94842, episodic_return=[190.11324]
SPS: 260
global_step=94942, episodic_return=[232.48738]
SPS: 260
global_step=95039, episodic_return=[222.49974]
SPS: 260
global_step=95143, episodic_return=[251.94884]
SPS: 260
global_step=95258, episodic_return=[282.48425]
SPS: 260
global_step=95371, episodic_return=[272.58652]
SPS: 260
global_step=95500, episodic_return=[316.76627]
SPS: 260
SPS: 260
global_step=95609, episodic_return=[274.77365]
global_step=95697, episodic_return=[163.9549]
SPS: 260
SPS: 260
global_step=95801, episodic_return=[250.71748]
global_step=95898, episodic_return=[208.79486]
SPS: 260
SPS: 260
global_step=96026, episodic_return=[312.16672]
SPS: 260
global_step=96141, episodic_return=[294.309]
SPS: 260
global_step=96257, episodic_return=[280.8134]
SPS: 260
global_step=96366, episodic_return=[245.1895]
SPS: 260
global_step=96449, episodic_return=[170.17845]
SPS: 260
global_step=96538, episodic_return=[192.73135]
SPS: 260
global_step=96643, episodic_return=[250.95476]
SPS: 260
global_step=96745, episodic_return=[242.2773]
SPS: 260
global_step=96845, episodic_return=[216.30354]
SPS: 260
global_step=96946, episodic_return=[238.56952]
SPS: 260
global_step=97032, episodic_return=[180.86943]
SPS: 260
global_step=97130, episodic_return=[229.81355]
SPS: 260
global_step=97230, episodic_return=[227.42975]
SPS: 260
global_step=97325, episodic_return=[219.32286]
SPS: 260
global_step=97423, episodic_return=[224.30458]
global_step=97499, episodic_return=[126.483]
SPS: 260
SPS: 259
global_step=97615, episodic_return=[283.67722]
SPS: 259
global_step=97728, episodic_return=[260.87338]
SPS: 259
global_step=97819, episodic_return=[194.26675]
SPS: 259
global_step=97918, episodic_return=[229.91455]
SPS: 259
global_step=98015, episodic_return=[216.92381]
SPS: 259
global_step=98121, episodic_return=[246.5823]
SPS: 259
global_step=98233, episodic_return=[264.53815]
SPS: 259
global_step=98357, episodic_return=[298.8199]
SPS: 259
global_step=98469, episodic_return=[267.60712]
SPS: 259
SPS: 259
global_step=98601, episodic_return=[343.07947]
SPS: 259
global_step=98707, episodic_return=[250.50826]
SPS: 259
global_step=98807, episodic_return=[227.17706]
SPS: 259
global_step=98906, episodic_return=[232.40155]
SPS: 259
global_step=99033, episodic_return=[315.0403]
SPS: 259
global_step=99159, episodic_return=[301.4099]
SPS: 259
global_step=99276, episodic_return=[270.83615]
SPS: 259
global_step=99379, episodic_return=[228.05357]
SPS: 259
SPS: 259
global_step=99504, episodic_return=[323.62732]
SPS: 259
global_step=99626, episodic_return=[307.22763]
SPS: 259
global_step=99731, episodic_return=[236.51517]
SPS: 259
global_step=99830, episodic_return=[199.4128]
SPS: 259
global_step=99928, episodic_return=[194.78549]
SPS: 259
global_step=100037, episodic_return=[253.58217]
SPS: 259
global_step=100148, episodic_return=[242.73087]
SPS: 259
global_step=100247, episodic_return=[201.38855]
SPS: 259
global_step=100345, episodic_return=[206.49617]
SPS: 259
global_step=100455, episodic_return=[254.95679]
free(): invalid pointer
Traceback (most recent call last):
  File "/home/vkonuru/cleanrl/tests/test_doublegum.py", line 51, in <module>
    test_mujoco()
  File "/home/vkonuru/cleanrl/tests/test_doublegum.py", line 8, in test_mujoco
    subprocess.run(
  File "/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/subprocess.py", line 528, in run
    raise CalledProcessError(retcode, process.args,
subprocess.CalledProcessError: Command 'python cleanrl/ddpg_continuous_action.py --env-id Hopper-v4 --learning-starts 100 --batch-size 32 --total-timesteps 100500' died with <Signals.SIGABRT: 6>.
